county,account_id,owner_name,mailing_address,parcel_address,city,zip,assessed_value,use_code,prop_type
Tarrant,41492277,KENNEDALE CITY OF,"405 MUNICIPAL DR, KENNEDALE TX, 76060",0  KENNEDALE SUBLETT RD,KENNEDALE,,100,X,Commercial
Tarrant,41492293,GARCIA ALFREDO,"2613 NW 17TH ST, FORT WORTH TX, 76106",2613 NW 17TH ST,FORT WORTH,,222147,F1,Commercial
Tarrant,41492307,TEXAS HEALTH RESOURCES,"612 E LAMAR FL 6 BLVD, ARLINGTON TX, 76011",1615  HOSPITAL PKWY,BEDFORD,,2182723,F1,Commercial
Tarrant,41492390,2411 MINNIS V2 LLC,"45 MAIN ST STE 506, BROOKLYN NY, 11201",2411  MINNIS DR,HALTOM CITY,,1610207,F1,Commercial
Tarrant,41492404,WHOLESALERS PROPERTY CO LLC,"3110 KETTERING BLVD, KETTERING OH, 45439",2417  MINNIS DR,HALTOM CITY,,161651,C1C,Commercial
Tarrant,41492412,STORE MASTER FUNDING VII LLC,"8377 E HARTFORD DR SUITE 100, SCOTTSDALE AZ, 85255",701 W DEBBIE LN,MANSFIELD,,2170000,F1,Commercial
Tarrant,41492439,TRES ACES HOLDINGS LLC,"5900 THURMOND SAIL CT, FORT WORTH TX, 76179",10105  HICKS FIELD RD,FORT WORTH,,320454,F1,Commercial
Tarrant,41492447,TRES ACES HOLDINGS LLC,"5900 THURMOND SAIL CT, FORT WORTH TX, 76179",10101  HICKS FIELD RD,FORT WORTH,,1404546,F1,Commercial
Tarrant,41492463,LANCASTER AVENUE LTD,"2331 GUS THOMASSON RD STE 126, DALLAS TX, 75228",4217 E LANCASTER AVE,FORT WORTH,,3195471,F1,Commercial
Tarrant,41492536,MOUNT OLIVE BAPTIST CHURCH,"PO BOX 1124, ARLINGTON TX, 76004",420 N OAK ST,ARLINGTON,,14200,F1,Commercial
Tarrant,41492579,TEXAS STATE OF,"2501 SW LOOP 820, FORT WORTH TX, 76133",0  JACKSBORO HWY,FORT WORTH,,477,X,Commercial
Tarrant,41492617,LIBERTY TIRE RECYCLING LLC,"600 RIVER AVE, PITTSBURGH PA, 15212",5225  TEAGUE RD,TARRANT COUNTY,,2938600,F1,Commercial
Tarrant,41492676,GREATER KELLER CHAMBER OF COMM,"PO BOX 761, KELLER TX, 76244",420  JOHNSON RD,KELLER,,569835,F1,Commercial
Tarrant,41492684,BDD DISTINCTIVE DESIGNS LP,"1540 KELLER PKWY STE 108-263, KELLER TX, 76248",420  JOHNSON RD,KELLER,,,ROC,Commercial
Tarrant,41492692,VINE INVESTMENT PARTNERS LLC,"321 MONTROSE LN, SOUTHLAKE TX, 76092",420  JOHNSON RD,KELLER,,735475,F1,Commercial
Tarrant,41492706,VINE INVESTMENT PARTNERS LLC,"321 MONTROSE LN, SOUTHLAKE TX, 76092",420  JOHNSON RD,KELLER,,481060,F1,Commercial
Tarrant,41492714,TY SHAFER DDS PA,"311 W SOUTHLAKE BLVD STE 100, SOUTHLAKE TX, 76092",201 W SOUTHLAKE BLVD,SOUTHLAKE,,1219000,F1,Commercial
Tarrant,41492722,MAHALO INVESTMENTS LLC,"311 W SOUTHLAKE BLVD, SOUTHLAKE TX, 76092",201 W SOUTHLAKE BLVD,SOUTHLAKE,,1545000,F1,Commercial
Tarrant,41492730,BANDAR LLC and AM & FD LLC,"1005 EDGEWATER CT, COLLEYVILLE TX, 76034",311 W SOUTHLAKE BLVD,SOUTHLAKE,,1312410,F1,Commercial
Tarrant,41492749,HOPKINS MEDICAL PROPERTIES SOUTHLAKE LLC,"321 W SOUTHLAKE BLVD 180, SOUTHLAKE TX, 76092",321 W SOUTHLAKE BLVD,SOUTHLAKE,,1125000,F1,Commercial
Tarrant,41492757,321 SOUTHLAKE BLVD REAL ESTATE,"2360 DEAN WAY, SOUTHLAKE TX, 76092",201 W SOUTHLAKE BLVD,SOUTHLAKE,,937070,F1,Commercial
Tarrant,41492773,321 MEDICAL OFFICE LLC,"5005 KELSEY TERR, EDINA MN, 55436",201 W SOUTHLAKE BLVD,SOUTHLAKE,,1179765,F1,Commercial
Tarrant,41492781,MAHALO INVESTMENTS LLC,"311 W SOUTHLAKE BLVD, SOUTHLAKE TX, 76092",201 W SOUTHLAKE BLVD,SOUTHLAKE,,,ROC,Commercial
Tarrant,41492803,SANSOM PARK CITY OF,"5705 AZLE AVE, FORT WORTH TX, 76114",5711  AZLE AVE,SANSOM PARK,,326800,F1,Commercial
Tarrant,41492811,RITCHIE BROS PROPERTIES INC,"4000 PINE LAKE RD, LINCOLN NE, 68516",3200 NW LOOP 820,FORT WORTH,,36590,C1C,Commercial
Tarrant,41492811,RITCHIE BROS PROPERTIES INC,"4000 PINE LAKE RD, LINCOLN NE, 68516",3200 NW LOOP 820,FORT WORTH,,36590,C1C,Commercial
Tarrant,41492838,BKV NORTH TEXAS LLC,"1200 17TH ST STE 2100, DENVER CO, 80202",4501  HUFFINES BLVD,FORT WORTH,,6569,C1C,Commercial
Tarrant,41492854,UNION PACIFIC RR CO,"1400 DOUGLAS STOP 1640 ST, OMAHA NE, 68179",2300  EPPS AVE,FORT WORTH,,,ROC,Commercial
Tarrant,41492862,UNION PACIFIC RR CO,"1400 DOUGLAS STOP 1640 ST, OMAHA NE, 68179",2300  EPPS AVE,FORT WORTH,,,ROC,Commercial
Tarrant,41492986,KAYBRY LEGACY GROUP LLC,"14447 VALETTA RANCH RD, ROANOKE TX, 76262",14475  DAY RD,FORT WORTH,,544000,F1,Commercial
Tarrant,41492994,HALTOM CITY CITY OF,"PO BOX 14246, HALTOM CITY TX, 76117",0  BAKERS LN,HALTOM CITY,,6959,C1C,Commercial
Tarrant,41493001,HALTOM CITY CITY OF,"PO BOX 14246, HALTOM CITY TX, 76117",0  POSEY LN,HALTOM CITY,,7316,X,Commercial
Tarrant,41493028,HALTOM CITY CITY OF,"PO BOX 14246, HALTOM CITY TX, 76117",0  THOMAS RD,HALTOM CITY,,8614,C1C,Commercial
Tarrant,41493095,DALLAS CONCORDE PROPERTY LTD,"1200 W WALNUT HILL LN STE 3300, IRVING TX, 75038",3030 W BARDIN RD,GRAND PRAIRIE,,8061240,F1,Commercial
Tarrant,41493192,HURST POD LLC,"PO BOX 96255, SOUTHLAKE TX, 76092",6501  PRECINCT LINE RD,NORTH RICHLAND HILLS,,2007990,F1,Commercial
Tarrant,41493206,CREMER JODY D,"6505 PRECINCT LINE RD, NORTH RICHLAND HILLS TX, 76182",6505  PRECINCT LINE RD,NORTH RICHLAND HILLS,,1064430,F1,Commercial
Tarrant,41493214,SCHWARTZ OPTOMETRY MGMT LLC,"102 MILL WOOD DR, COLLEYVILLE TX, 76034",6509  PRECINCT LINE RD,NORTH RICHLAND HILLS,,1147837,F1,Commercial
Tarrant,41493346,KENNEDALE CITY OF,"405 MUNICIPAL DR, KENNEDALE TX, 76060",0  KENNEDALE SUBLETT RD,KENNEDALE,,100,X,Commercial
Tarrant,41493397,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",9099  HAAS DR,FORT WORTH,,89233,C1C,Commercial
Tarrant,41493400,IMAM ALI ISLAMIC CENTER,"2330 DALWORTH ST, GRAND PRAIRIE TX, 75050",2330  DALWORTH ST,GRAND PRAIRIE,,1014201,F1,Commercial
Tarrant,41493478,VR VENUE LIMITED PARTNERSHIP,"1725 16TH AVE STE 201, RICHMOND HILL",9012  COURTENAY ST,NORTH RICHLAND HILLS,,46900000,BC,Commercial
Tarrant,41493486,ONKAAR RETAIL CENTER LLC,"801 CHAMPAGNE DR, SOUTHLAKE TX, 76092",9101  BOULEVARD 26,NORTH RICHLAND HILLS,,3780000,F1,Commercial
Tarrant,41493508,STOCKYARDS 2000 LP,"436 HALTOM RD, FORT WORTH TX, 76117",0  RODEO PLZ,FORT WORTH,,435148,F1,Commercial
Tarrant,41494393,AUTOZONE PARTS INC,"PO BOX 2198, MEMPHIS TN, 38101",4331 E LANCASTER AVE,FORT WORTH,,1009125,F1,Commercial
Tarrant,41494407,KENNEDALE ECONOMIC DEVELOPMENT CORP,"405 MUNICIPAL DR, KENNEDALE TX, 76060",109 W KENNEDALE PKWY,KENNEDALE,,2370866,F1,Commercial
Tarrant,41494466,KENNEDALE ECONOMIC DEVELOPMENT CORP,"405 MUNICIPAL DR, KENNEDALE TX, 76060",111 W KENNEDALE PKWY,KENNEDALE,,77880,F1,Commercial
Tarrant,41494474,KENNEDALE ECONOMIC DEVELOPMENT CORP,"405 MUNICIPAL DR, KENNEDALE TX, 76060",113 W KENNEDALE PKWY,KENNEDALE,,1176054,F1,Commercial
Tarrant,41495330,TEXAS STATE OF,"2501 SW LOOP 820, FORT WORTH TX, 76133",0  WEST FWY,FORT WORTH,,324,X,Commercial
Tarrant,41495411,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  KELLER HICKS RD,FORT WORTH,,3528,X,Commercial
Tarrant,41495438,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  KELLER HICKS RD,FORT WORTH,,697,X,Commercial
Tarrant,41495454,NORTH RICHLAND HILLS CITY OF,"4301 CITY POINT DR, NORTH RICHLAND HILLS TX, 76180",0  DOUGLAS LN,NORTH RICHLAND HILLS,,762,X,Commercial
Tarrant,41495489,BJCJ INDUSTRIAL PROPERTIES LTD,"301 SHERMAN ST STE 100, RICHARDSON TX, 75081",1470  114TH ST,GRAND PRAIRIE,,778000,F1,Commercial
Tarrant,41495497,BRAESWOOD ALLIANCE GROUP LLC,"4843 COLLEYVILLE BLVD SUITE 251-333, COLLEYVILLE TX, 76034",1460  POST AND PADDOCK RD,GRAND PRAIRIE,,1112372,F1,Commercial
Tarrant,41495500,BEDFORD CITY OF,"2000 FOREST RIDGE DR, BEDFORD TX, 76021",2424  FOREST RIDGE DR,BEDFORD,,3577804,F1,Commercial
Tarrant,41495543,WD UNIVERSITY PLAZA S/C LTD,"16475 DALLAS PKWY STE 800, ADDISON TX, 75001",900  AIRPORT FWY,HURST,,4100000,F1,Commercial
Tarrant,41495578,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  HAWLEY DR,FORT WORTH,,2091,C1C,Commercial
Tarrant,41495659,SAGINAW CITY OF,"PO BOX 79070, SAGINAW TX, 76179",205  BRENDA LN,SAGINAW,,1096011,F1,Commercial
Tarrant,41495675,TARRANT COUNTY OF,"100 E WEATHERFORD ST, FORT WORTH TX, 76102",200  FELIKS GWOZDZ PL,FORT WORTH,,21017766,F1,Commercial
Tarrant,41495683,TEXAS STATE OF,"2501 SW LOOP 820, FORT WORTH TX, 76133",0  STATE HWY 121,FORT WORTH,,144998,X,Commercial
Tarrant,41495691,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  GOLDEN TRIANGLE BLVD,FORT WORTH,,1000,X,Commercial
Tarrant,41495713,REYNOLDS ASPHALT & CONST CO,"8713 AIRPORT FWY STE 100, NORTH RICHLAND HILLS TX, 76180",0  CALLOWAY CEMETERY RD,ARLINGTON,,62970,F1,Commercial
Tarrant,41495721,TARRANT COUNTY OF,"100 E WEATHERFORD ST, FORT WORTH TX, 76102",0  HANGER CUT-OFF RD,TARRANT COUNTY,,100,X,Commercial
Tarrant,41495748,L BAR L EAGLE MOUNTAIN LP,"212 LA JOLLA COVE, WESTWORTH VILLAGE TX, 76114",0  HANGER CUT-OFF RD,TARRANT COUNTY,,12937,EC,Commercial
Tarrant,41495985,HURST CITY OF,"1505 PRECINCT LINE RD, HURST TX, 76054",1390 W HURST BLVD,HURST,,97383,C1C,Commercial
Tarrant,41495993,MORITZ BLVD PARTNERS,"PO BOX 121819, FORT WORTH TX, 76121",110 NE LOOP 820,HURST,,6100000,F1,Commercial
Tarrant,41496000,NORTH RICHLAND HILLS CITY OF,"PO BOX 820609, NORTH RICHLAND HILLS TX, 76182",0  DOUGLAS LN,NORTH RICHLAND HILLS,,470,X,Commercial
Tarrant,41496019,NORTH RICHLAND HILLS CITY OF,"PO BOX 820609, NORTH RICHLAND HILLS TX, 76182",0  DOUGLAS LN,NORTH RICHLAND HILLS,,784,X,Commercial
Tarrant,41496027,NORTH RICHLAND HILLS CITY OF,"PO BOX 820609, NORTH RICHLAND HILLS TX, 76182",0  DOUGLAS LN,NORTH RICHLAND HILLS,,497,X,Commercial
Tarrant,41496035,NORTH RICHLAND HILLS CITY OF,"PO BOX 820609, NORTH RICHLAND HILLS TX, 76182",0  DOUGLAS LN,NORTH RICHLAND HILLS,,497,X,Commercial
Tarrant,41496043,NORTH RICHLAND HILLS CITY OF,"PO BOX 820609, NORTH RICHLAND HILLS TX, 76182",0  DOUGLAS LN,NORTH RICHLAND HILLS,,575,X,Commercial
Tarrant,41496051,NORTH RICHLAND HILLS CITY OF,"PO BOX 820609, NORTH RICHLAND HILLS TX, 76182",0  DOUGLAS LN,NORTH RICHLAND HILLS,,627,X,Commercial
Tarrant,41496078,NORTH RICHLAND HILLS CITY OF,"PO BOX 820609, NORTH RICHLAND HILLS TX, 76182",0  DOUGLAS LN,NORTH RICHLAND HILLS,,1280,X,Commercial
Tarrant,41496086,NORTH RICHLAND HILLS CITY OF,"PO BOX 820609, NORTH RICHLAND HILLS TX, 76182",0  DOUGLAS LN,NORTH RICHLAND HILLS,,1673,X,Commercial
Tarrant,41496094,NORTH RICHLAND HILLS CITY OF,"PO BOX 820609, NORTH RICHLAND HILLS TX, 76182",0  DOUGLAS LN,NORTH RICHLAND HILLS,,632,X,Commercial
Tarrant,41496116,TEXAS STATE OF,"2501 SW LOOP 820, FORT WORTH TX, 76133",0  SOUTH FWY,FORT WORTH,,100,X,Commercial
Tarrant,41496124,TEXAS STATE OF,"2501 SW LOOP 820, FORT WORTH TX, 76133",0  SOUTH FWY,FORT WORTH,,100,X,Commercial
Tarrant,41496132,TEXAS STATE OF,"2501 SW LOOP 820, FORT WORTH TX, 76133",0  SOUTH FWY,FORT WORTH,,100,X,Commercial
Tarrant,41496140,TEXAS STATE OF,"2501 SW LOOP 820, FORT WORTH TX, 76133",0  SOUTH FWY,FORT WORTH,,100,X,Commercial
Tarrant,41496159,TEXAS STATE OF,"2501 SW LOOP 820, FORT WORTH TX, 76133",0  SOUTH FWY,FORT WORTH,,100,X,Commercial
Tarrant,41496175,TARRANT COUNTY WATER DISTRICT,"800 E NORTHSIDE DR, FORT WORTH TX, 76102",1  TRINITY RIVER LEVEE,FORT WORTH,,2500,C1C,Commercial
Tarrant,41496183,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1  TRINITY RIVER LEVEE,FORT WORTH,,2500,C1C,Commercial
Tarrant,41496191,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1  TRINITY RIVER LEVEE,FORT WORTH,,2500,C1C,Commercial
Tarrant,41496205,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1  TRINITY RIVER LEVEE,FORT WORTH,,2500,C1C,Commercial
Tarrant,41496213,TARRANT COUNTY WATER DISTRICT,"800 E NORTHSIDE DR, FORT WORTH TX, 76102",1  TRINITY RIVER LEVEE,FORT WORTH,,1634,C1C,Commercial
Tarrant,41496221,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1  TRINITY RIVER LEVEE,FORT WORTH,,1634,C1C,Commercial
Tarrant,41496280,VIRIDIAN HOLDINGS LP,"5005 RIVERWAY DR STE 500, HOUSTON TX, 77056",3107 N COLLINS ST,ARLINGTON,,1241,C1C,Commercial
Tarrant,41496299,VIRIDIAN HOLDINGS LP,"5005 RIVERWAY DR STE 500, HOUSTON TX, 77056",3109 N COLLINS ST,ARLINGTON,,2752,C1C,Commercial
Tarrant,41496302,HC LOBF ARLINGTON LLC ETAL,"8200 DOUGLAS AVE STE 300, DALLAS TX, 75225",3111 N COLLINS ST,ARLINGTON,,2750,C1C,Commercial
Tarrant,41496620,FIRST UNITED METH CH CROWLEY,"509 PEACH ST, CROWLEY TX, 76036",509  PEACH ST,CROWLEY,,3220030,F1,Commercial
Tarrant,41496639,LINDBERGH3 LLC,"414 LIGHTHOUSE CT, JOSHUA TX, 76058",4568  FM RD 1187,TARRANT COUNTY,,32360,F1,Commercial
Tarrant,41496647,JRNCD LTD,"6311 SOUTHWEST BLVD, BENBROOK TX, 76132",6305  SOUTHWEST BLVD,BENBROOK,,50593,F1,Commercial
Tarrant,41496728,BHA REAL ESTATE HOLDINGS LLC,"8333 ROYAL RIDGE PKWY STE 100, IRVING TX, 75063",9401  CAMP BOWIE WEST BLVD,FORT WORTH,,10795200,F1,Commercial
Tarrant,41496736,360 E ARKANSAS CENTER LLC,"2801 E ARKANSAS LN SUITE 151, ARLINGTON TX, 76010",2801 E ARKANSAS LN,ARLINGTON,,2100000,F1,Commercial
Tarrant,41496744,BCI IV PIONEER PARKING LOT DC LLC,"518 17TH ST 17TH FLOOR, DENVER CO, 80202",2831 E ARKANSAS LN,ARLINGTON,,556751,F1,Commercial
Tarrant,41496752,NINJA LEGEND REAL ESTATE LLC,"7 CHATHAM CT, MANSFIELD TX, 76063",2261 S WATSON RD,ARLINGTON,,1416514,C1C,Commercial
Tarrant,41496760,TEXAS HEALTH RESOURCES,"612 E LAMAR BLVD STE 190, ARLINGTON TX, 76011",1555 E SOUTHLAKE BLVD,SOUTHLAKE,,11300000,F1,Commercial
Tarrant,41496779,TEXAS HEALTH RESOURCES,"612 E LAMAR BLVD STE 190, ARLINGTON TX, 76011",1545 E SOUTHLAKE BLVD,SOUTHLAKE,,9900000,F1,Commercial
Tarrant,41496787,HEALTH CARE REIT INC,"4500 DORR ST, TOLEDO OH, 43615",1565 E SOUTHLAKE BLVD,SOUTHLAKE,,1142026,F1,Commercial
Tarrant,41497007,NNN REIT LP,"450 S ORANG AVE STE 900, ORLANDO FL, 32801",11200  TIMBERLAND BLVD,FORT WORTH,,1863580,F1,Commercial
Tarrant,41497031,HARMONY REALTY LTD,"405 S JIM WRIGHT FWY STE 101, FORT WORTH TX, 76108",3400 W LOOP 820 S,FORT WORTH,,252535,C1C,Commercial
Tarrant,41497066,SAGINAW CITY OF,"PO BOX 79070, SAGINAW TX, 76179",0  LONGHORN RD,SAGINAW,,1827,X,Commercial
Tarrant,41497074,SAGINAW CITY OF,"PO BOX 79070, SAGINAW TX, 76179",0  LONGHORN RD,SAGINAW,,5159,X,Commercial
Tarrant,41497082,CITY OF MANSFIELD,"1200 E BROAD ST, MANSFIELD TX, 76063",0 E BROAD ST,MANSFIELD,,100,X,Commercial
Tarrant,41497090,ENERGY TRANSFER FUEL LP,"800 E SONTERRA BLVD STE 400, SAN ANTONIO TX, 78258",0  MORRIS DIDO NEWARK RD,TARRANT COUNTY,,7187,J6,Commercial
Tarrant,41497104,ONCOR ELECTRIC DELIVERY COMPANY LLC,"PO BOX 139100, DALLAS TX, 75313",0  MORRIS DIDO NEWARK RD,TARRANT COUNTY,,231374,J3,Commercial
Tarrant,41497198,TARRANT REGIONAL WATER DIST,"800 E NORTHSIDE DR, FORT WORTH TX, 76102",1041 N HENDERSON ST,FORT WORTH,,19798,C1C,Commercial
Tarrant,41497201,WHEELER DEALER 17 MULTI LLC,"425 W CAPITOL AVE STE 3600, LITTLE ROCK AR, 72201",3591 W LOOP 820 S,FORT WORTH,,2100000,F1,Commercial
Tarrant,41497236,TARRANT REGIONAL WATER DIST,"800 E NORTHSIDE DR, FORT WORTH TX, 76102",529 N THROCKMORTON ST,FORT WORTH,,5182330,C1C,Commercial
Tarrant,41497244,UNION PACIFIC RR CO,"1400 DOUGLAS STOP 1640 ST, OMAHA NE, 68179",901 NE 28TH ST,FORT WORTH,,,ROC,Commercial
Tarrant,41497317,BENTON BOBBY JR,"PO BOX 942, AZLE TX, 76098",12044  FM RD 730 N,TARRANT COUNTY,,492000,F1,Commercial
Tarrant,41497384,KENNEDALE CITY OF,"405 MUNICIPAL DR, KENNEDALE TX, 76060",0  KENNEDALE SUBLETT RD,KENNEDALE,,100,X,Commercial
Tarrant,41497392,SOUTHLAKE CITY OF,"1400 MAIN ST STE 440, SOUTHLAKE TX, 76092",0 E DOVE RD,SOUTHLAKE,,2015,X,Commercial
Tarrant,41497406,SOUTHLAKE CITY OF,"1400 MAIN ST STE 440, SOUTHLAKE TX, 76092",0 N CARROLL AVE,SOUTHLAKE,,36057,X,Commercial
Tarrant,41497414,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  EDWARDS RANCH RD,FORT WORTH,,100,X,Commercial
Tarrant,41497422,ONCOR ELECTRIC DELIVERY CO LLC,"PO BOX 139100, DALLAS TX, 75313",0  BRYANT IRVIN RD,FORT WORTH,,18731,J3,Commercial
Tarrant,41497430,WESTLAKE TOWN OF and WESTLAKE ACADEMY CHARTER SCHOOL,"1301 SOLANA BLVD BLDG 4 STE 4202, WESTLAKE TX, 76262",0  J T OTTINGER RD,WESTLAKE,,8182,C1C,Commercial
Tarrant,41497449,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  OAKMONT BLVD,TARRANT COUNTY,,100,X,Commercial
Tarrant,41497759,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  NELSON AVE,FORT WORTH,,100,X,Commercial
Tarrant,41497775,SOUTHLAKE CITY OF,"1400 MAIN ST STE 440, SOUTHLAKE TX, 76092",0  DOVE RD,SOUTHLAKE,,2831,X,Commercial
Tarrant,41497864,MOUNTAINPRIZE INC,"PO BOX 2437, SMYRNA GA, 30081",5310 N BEACH ST,HALTOM CITY,,3000000,F1,Commercial
Tarrant,41497872,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  GRACE AVE,FORT WORTH,,100,X,Commercial
Tarrant,41497902,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3401  CAMP BOWIE BLVD,FORT WORTH,,750311,C1C,Commercial
Tarrant,41498852,KENNEDALE CITY OF,"405 MUNICIPAL DR, KENNEDALE TX, 76060",0  KENNEDALE SUBLETT RD,KENNEDALE,,100,X,Commercial
Tarrant,41498968,KENNEDALE CITY OF,"405 MUNICIPAL DR, KENNEDALE TX, 76060",1013  KENNEDALE SUBLETT RD,KENNEDALE,,100,X,Commercial
Tarrant,41499131,ARLINGTON CITY OF,"PO BOX 90231, ARLINGTON TX, 76004",2600 W GREEN OAKS BLVD,ARLINGTON,,23326,C1C,Commercial
Tarrant,41499158,ARLINGTON CITY OF,"PO BOX 90231, ARLINGTON TX, 76004",2600 W GREEN OAKS BLVD,ARLINGTON,,100,C1C,Commercial
Tarrant,41499166,ARLINGTON CITY OF,"PO BOX 90231, ARLINGTON TX, 76004",2600 W GREEN OAKS BLVD,ARLINGTON,,100,C1C,Commercial
Tarrant,41499174,EAGLE MOUNTAIN INTERN CH INC,"14355 MORRIS DIDO RD, NEWARK TX, 76071",0  HANGAR RD,TARRANT COUNTY,,1097218,F1,Commercial
Tarrant,41499182,TARRANT REGIONAL WATER DIST,"800 E NORTHSIDE DR, FORT WORTH TX, 76102",0  WHITE SETTLEMENT RD,FORT WORTH,,14914,C1C,Commercial
Tarrant,41499190,TARRANT REGIONAL WATER DIST,"800 E NORTHSIDE DR, FORT WORTH TX, 76102",4200  WHITE SETTLEMENT RD,FORT WORTH,,9480,C1C,Commercial
Tarrant,41499204,TARRANT REGIONAL WATER DIST,"800 E NORTHSIDE DR, FORT WORTH TX, 76102",0  WHITE SETTLEMENT RD,FORT WORTH,,53361,C1C,Commercial
Tarrant,41499212,TARRANT REGIONAL WATER DIST,"800 E NORTHSIDE DR, FORT WORTH TX, 76102",4665  WHITE SETTLEMENT RD,FORT WORTH,,18102,C1C,Commercial
Tarrant,41499220,KENNEDALE CITY OF,"405 MUNICIPAL DR, KENNEDALE TX, 76060",0 W KENNEDALE PKWY,KENNEDALE,,2287,C1C,Commercial
Tarrant,41499239,KENNEDALE CITY OF,"405 MUNICIPAL DR, KENNEDALE TX, 76060",0 W KENNEDALE PKWY,KENNEDALE,,458,C1C,Commercial
Tarrant,41499255,ALLIANCE CENTER-WEST ASSOC,"9800 HILLWOOD PKWY STE 300, FORT WORTH TX, 76177",0  INTERMODAL PKWY,FORT WORTH,,100,EC,Commercial
Tarrant,41499263,ARLINGTON CITY OF,"PO BOX 90231, ARLINGTON TX, 76004",0  MANSFIELD WEBB RD,ARLINGTON,,100,C1C,Commercial
Tarrant,41499301,COLLEYVILLE BLVD CONDO ASSOC,"PO BOX 47, COLLEYVILLE TX, 76034",4603  COLLEYVILLE BLVD,COLLEYVILLE,,,ROC,Commercial
Tarrant,41499379,PROMISELAND METRO INC,"2705 BAZE RD, EULESS TX, 76039",3860  FOXFIRE LN,GRAPEVINE,,50312,F1,Commercial
Tarrant,41499433,MEADOWBROOK FW CONG/JEH WITNES,"7336 BEATY ST, FORT WORTH TX, 76112",7332  BEATY ST,FORT WORTH,,84918,F1,Commercial
Tarrant,41499514,FWS REALTY LTD,"1320 S UNIVERSITY DR STE 1015, FORT WORTH TX, 76107",436 E MC CALL ST,FORT WORTH,,1399982,F1,Commercial
Tarrant,41499522,DUFF RE WACO LP,"816 W MCKNBRD LN, DALLAS TX, 75247",715  NORTH FWY,FORT WORTH,,93730,F1,Commercial
Tarrant,41499549,ENGLANDER NWA-METRO LLC,"1111 ELIZABETH BLVD, FORT WORTH TX, 76110",419 S MAIN ST,FORT WORTH,,213750,C1C,Commercial
Tarrant,41499573,HALTOM CITY CITY OF,"PO BOX 14246, HALTOM CITY TX, 76117",0  HARROW LN,HALTOM CITY,,2323,C1C,Commercial
Tarrant,41499611,HALTOM CITY CITY OF,"PO BOX 14246, HALTOM CITY TX, 76117",0  POSEY LN,HALTOM CITY,,9242,C1C,Commercial
Tarrant,41499719,HALTOM CITY CITY OF,"PO BOX 14246, HALTOM CITY TX, 76117",0  MIDWAY RD,HALTOM CITY,,4910,C1C,Commercial
Tarrant,41499743,BAKER JERRY K,"848 AVIATOR DR, FORT WORTH TX, 76179",836  AVIATOR DR,TARRANT COUNTY,,511584,F1,Commercial
Tarrant,41499751,BAKER JERRY K,"848 AVIATOR DR, FORT WORTH TX, 76179",844  AVIATOR DR,TARRANT COUNTY,,511584,F1,Commercial
Tarrant,41499964,GREEN SCAPING PROPERTIES LP,"2401 HANDLEY EDERVILLE RD, FORT WORTH TX, 76118",2401  HANDLEY EDERVILLE RD,FORT WORTH,,2314832,F1,Commercial
Tarrant,41499972,3001 JANE LANE LLC,"16066 COPPERBEACH ST, FRISCO TX, 75035",3001  JANE LN,HALTOM CITY,,11200000,BC,Commercial
Tarrant,41499980,FIRST BAPTIST CHURCH ARLINGTON,"301 S CENTER ST STE 500, ARLINGTON TX, 76010",401 S PECAN ST,ARLINGTON,,3089296,F1,Commercial
Tarrant,41499999,UNIVERSITY OF TX BOARD OF REG,"PO BOX 19349, ARLINGTON TX, 76019",400 S CENTER ST,ARLINGTON,,18168744,F1,Commercial
Tarrant,41500016,ARLINGTON CITY OF,"PO BOX 90231, ARLINGTON TX, 76004",318 E RANDOL MILL RD,ARLINGTON,,3886758,F1,Commercial
Tarrant,41500024,ARLINGTON CITY OF,"PO BOX 90231, ARLINGTON TX, 76004",506 E RANDOL MILL RD,ARLINGTON,,3587893,F1,Commercial
Tarrant,41500032,HUA & FA REAL ESTATE LLC,"3704 PATTY LN, ARLINGTON TX, 76016",300 E IH 20,ARLINGTON,,2735000,F1,Commercial
Tarrant,41500059,TOTAL E&P USA REAL ESTATE LLC,"PO BOX 17180, FORT WORTH TX, 76102",700 E ARKANSAS LN,ARLINGTON,,14969,C1C,Commercial
Tarrant,41500067,TOTAL E&P USA REAL ESTATE LLC,"PO BOX 17180, FORT WORTH TX, 76102",2311  RICHMOND DR,ARLINGTON,,132825,C1C,Commercial
